novel_name,author,novelurl,serialstatus,serialnumber,category,collects,reviews,month
天道商途,我不做屈原,http://book.zongheng.com/book/683487.html,连载中,446001,商战,6,1302,165
星辰时光,飞卢,http://book.zongheng.com/book/577000.html,连载中,136772,星际,2,3640,64
阳都,八斗残米,http://book.zongheng.com/book/496010.html,连载中,37922,玄幻,0,40,1
独步仙穹,恶灵退散,http://book.zongheng.com/book/684216.html,连载中,337306,修真,35,1039,172
重生之狂神鬼剑,爱梦留梦,http://book.zongheng.com/book/562286.html,连载中,1884472,文集,16,473,5
三国玉玺系统,幻双无影,http://book.zongheng.com/book/700617.html,连载中,6308,历史,1,75,57
横行江湖,申然,http://book.zongheng.com/book/699093.html,连载中,54433,武侠,1,33,14
QQ修真群,馨雅之风,http://book.zongheng.com/book/696407.html,连载中,3875,都市,0,18,6
藐视万千,廖氏长子,http://book.zongheng.com/book/700133.html,连载中,4061,争霸,1,21,0
羽林铠皇,范野,http://book.zongheng.com/book/684208.html,连载中,66427,异世,1,80,4
极御宝典,烟羽公子,http://book.zongheng.com/book/698533.html,连载中,96014,都市,3,83,20
红卡,曾经的那个小草,http://book.zongheng.com/book/700757.html,连载中,5344,都市,0,11,7
第一次遗产纠纷,香圃,http://book.zongheng.com/book/685422.html,连载中,64482,都市,1,106,49
九转蚀天诀,天残幻境,http://book.zongheng.com/book/692584.html,连载中,4508,玄幻,0,12,0
九天炼气士,定观,http://book.zongheng.com/book/644519.html,连载中,932063,异世,59,9697,75
前往异世界的尽头,万恶的输入法,http://book.zongheng.com/book/700763.html,连载中,6693,异世,1,8,2
我们被青春革了命,刘昕,http://book.zongheng.com/book/700756.html,连载中,47396,都市,0,6,4
上学札记,陈树祥,http://book.zongheng.com/book/700764.html,连载中,2175,军旅,0,17,15
一怒焚天,晓午,http://book.zongheng.com/book/625994.html,连载中,403040,玄幻,6,2528,7
卡拉迪亚英雄传,吃辣条的娃,http://book.zongheng.com/book/642672.html,连载中,75109,异世,6,428,29
无剑之天羽神祗,辰星曳南,http://book.zongheng.com/book/686842.html,连载中,9281,玄幻,0,42,14
樱花树下订终身,傲娇易梦玲,http://book.zongheng.com/book/698753.html,连载中,12240,校园,1,28,2
地球规划,离何苦,http://book.zongheng.com/book/699750.html,连载中,43545,星际,0,36,7
机甲女武神,幻想大帝,http://book.zongheng.com/book/655776.html,连载中,274972,科幻,37,1579,104
天道裂变,大力出奇迹,http://book.zongheng.com/book/700583.html,已完结,109875,玄幻,0,38,25
双子侠,豪情剑客,http://book.zongheng.com/book/700786.html,连载中,53515,修真,0,9,7
宇宙游记,孤傲的剑客狼,http://book.zongheng.com/book/655562.html,连载中,69,玄幻,2,450,4
雅典财神,汉家盛世,http://book.zongheng.com/book/700711.html,连载中,2113,历史,0,8,6
特殊武将,十战十败,http://book.zongheng.com/book/583866.html,连载中,107742,历史,2,1267,60
狐狸不狡猾,弑天林,http://book.zongheng.com/book/593059.html,连载中,23355,潜伏,4,1481,51
异世逆袭之虫折凤,幽荧,http://book.zongheng.com/book/694037.html,连载中,84130,架空,2,122,32
九界诸录,无聊假寐,http://book.zongheng.com/book/698328.html,连载中,53618,异世,0,21,2
群鬼,死有余辜的余辜,http://book.zongheng.com/book/652509.html,连载中,31458,异闻,0,202,22
枪使,湛兰,http://book.zongheng.com/book/698544.html,连载中,42624,科幻,3,33,12
斗战胜佛传,月下踏歌,http://book.zongheng.com/book/700794.html,连载中,2019,玄幻,0,20,12
盛沫2,飞语再现,http://book.zongheng.com/book/678927.html,连载中,208126,商战,0,354,39
末日工厂,白云苍狗,http://book.zongheng.com/book/625996.html,连载中,1283431,科幻,373,39192,626
天诀引,顾凛之,http://book.zongheng.com/book/700739.html,连载中,5190,仙侠,0,27,14
我的养鬼生涯,黑瞳叔,http://book.zongheng.com/book/635390.html,连载中,733369,推理,23,2119,59
超牛杀手,被腌制的肥鱼,http://book.zongheng.com/book/700804.html,连载中,37364,都市,0,17,12
为爱，至死不渝,西瓜上树,http://book.zongheng.com/book/700805.html,连载中,37136,玄幻,0,7,6
彼时，年少轻狂,木依然,http://book.zongheng.com/book/700785.html,连载中,48583,都市,0,8,6
逆天武尊,混沌神,http://book.zongheng.com/book/676044.html,连载中,67075,玄幻,5,287,27
九宙旋龙之青龙太子,80抗金一代,http://book.zongheng.com/book/692151.html,连载中,134055,争霸,16,411,25
剑镇神州,君临诸天,http://book.zongheng.com/book/520606.html,连载中,1956283,玄幻,781,78303,2458
帝邪天殇,封天邪,http://book.zongheng.com/book/674649.html,连载中,16550,玄幻,1,98,16
都市超级王者,凌诺凡,http://book.zongheng.com/book/686149.html,连载中,34716,都市,4,140,34
打火机的火苗下部,正在通话中,http://book.zongheng.com/book/696357.html,连载中,54956,都市,0,29,3
幸有君栖,曦久言,http://book.zongheng.com/book/700817.html,连载中,3056,都市,0,9,5
庙堂江湖实录,烟雨遇江南,http://book.zongheng.com/book/699018.html,连载中,51367,武侠,2,58,10
女神的近身保镖,夜小楼,http://book.zongheng.com/book/645830.html,已完结,3002612,都市,42,2912,233
青瓦古舖,昷可至,http://book.zongheng.com/book/699088.html,连载中,8816,都市,0,8,2
火影之影之世界,小小作者2016,http://book.zongheng.com/book/631204.html,连载中,12286,穿梭,7,1032,68
黑道之王者征途,粒神,http://book.zongheng.com/book/700821.html,连载中,39896,都市,0,5,3
放手爱,叶紫,http://book.zongheng.com/book/700833.html,已完结,150310,职场,0,10,4
十五年等待候鸟,盈风,http://book.zongheng.com/book/700834.html,已完结,128199,校园,0,11,7
复活,[俄罗斯]列夫·托尔斯泰,http://book.zongheng.com/book/700836.html,已完结,297175,文集,0,11,7
假如给我三天光明,[美]海伦·凯勒（Helen Keller）,http://book.zongheng.com/book/700837.html,已完结,126593,文集,0,25,22
简·爱,[英]夏洛蒂·勃朗特（Charlotte Bronte）,http://book.zongheng.com/book/700838.html,已完结,360830,文集,0,15,11
安徒生童话,[丹]安徒生（Hans Christian Andersen）,http://book.zongheng.com/book/700839.html,已完结,168427,文集,2,12,8
它：全2册,[美]斯蒂芬·金（Stephen King）,http://book.zongheng.com/book/700840.html,已完结,705029,商战,1,30,27
宛如昨日：生存游戏,蔡骏,http://book.zongheng.com/book/700841.html,已完结,201553,推理,3,83,79
茶馆,老舍,http://book.zongheng.com/book/700842.html,已完结,197939,文集,0,17,13
我这一辈子,老舍,http://book.zongheng.com/book/700844.html,已完结,173487,文集,0,36,31
骆驼祥子,老舍,http://book.zongheng.com/book/700845.html,已完结,134129,文集,3,30,22
秘密：十周年纪念版,[澳]朗达·拜恩 (Rhonda Byrne),http://book.zongheng.com/book/700846.html,已完结,61899,文集,1,26,25
烈火如歌（全）,明晓溪,http://book.zongheng.com/book/700848.html,已完结,256504,职场,2,32,28
随身带个小美女,流光溢彩,http://book.zongheng.com/book/700755.html,连载中,33287,都市,1,3,1
寒月吟,月满寒江,http://book.zongheng.com/book/700328.html,连载中,45072,修真,0,6,2
霾变,熙恒,http://book.zongheng.com/book/639367.html,已完结,1085596,末世,896,27907,783
红尘滚滚,李成功,http://book.zongheng.com/book/700687.html,连载中,41061,都市,0,19,12
未来领域,小簿丁,http://book.zongheng.com/book/674153.html,连载中,36077,争霸,1,24,1
少年维特的烦恼,[德]约翰·沃尔夫冈·冯·歌德,http://book.zongheng.com/book/700855.html,已完结,76814,文集,1,24,19
网游之乱世逍遥,梦终无痕,http://book.zongheng.com/book/575521.html,已完结,1495115,游戏,945,30666,814
异能邪魔在都市,BOBO鱼.,http://book.zongheng.com/book/700857.html,连载中,42030,都市,0,4,3
珂云路遥,九月泪,http://book.zongheng.com/book/607928.html,连载中,1306333,修真,733,16792,155
末日手表商城,道南,http://book.zongheng.com/book/665862.html,连载中,555012,末世,1337,361360,5560
逆命一重生归来,煜火焚天,http://book.zongheng.com/book/681323.html,连载中,11561,玄幻,1,135,110
讲异堂,讲郎,http://book.zongheng.com/book/676585.html,连载中,8099,玄幻,2,78,2
头七之贪,水龙晕,http://book.zongheng.com/book/700863.html,连载中,5587,推理,2,10,8
牧厄与夏冷,我叫路人甲,http://book.zongheng.com/book/690804.html,连载中,12255,异世,2,6,4
弑神案,红年,http://book.zongheng.com/book/699781.html,连载中,11140,奇幻,2,18,9
自由之书,孤独猎手,http://book.zongheng.com/book/695442.html,连载中,31302,末世,1,26,5
九天战魂,御龙追祥云,http://book.zongheng.com/book/700873.html,连载中,2316,争霸,2,25,16
打不死的炮灰哦,秦晚,http://book.zongheng.com/book/642112.html,连载中,48387,玄幻,7,368,39
剑道恒,沐运,http://book.zongheng.com/book/699774.html,连载中,5047,争霸,0,14,0
月舞空,特洛依,http://book.zongheng.com/book/692832.html,连载中,7566,仙侠,1,9,9
墨纸兰香,行单影孤,http://book.zongheng.com/book/700876.html,连载中,3332,校园,0,7,4
战魂耀世,七月的句号,http://book.zongheng.com/book/696503.html,连载中,17512,仙侠,1,46,18
羽殇凌天,聆羽,http://book.zongheng.com/book/699374.html,连载中,29743,异世,0,18,3
发丘笔记,闲筝听风语,http://book.zongheng.com/book/700854.html,连载中,3078,灵异,0,22,20
皇后倾城非君莫属,邪魅八王爷,http://book.zongheng.com/book/700676.html,连载中,4224,争霸,0,2,2
器炼天下,愿乘风归去,http://book.zongheng.com/book/686723.html,连载中,115125,玄幻,12,834,18
郑州之伤,丁凡,http://book.zongheng.com/book/700890.html,已完结,279251,都市,0,34,31
维多克传奇,饭菜香,http://book.zongheng.com/book/675016.html,连载中,68497,奇幻,3,78,18
功夫相师,风水剑,http://book.zongheng.com/book/700893.html,已完结,3559296,都市,11,555,524
归藏志,捕快朴二胖,http://book.zongheng.com/book/700898.html,已完结,193048,推理,0,31,29
神罚的罪世界,我有一棵松,http://book.zongheng.com/book/694503.html,连载中,25128,异术,0,23,1
永生长河,张家书生,http://book.zongheng.com/book/673209.html,连载中,407715,玄幻,194,8896,117
花都狂兵,快递小哥,http://book.zongheng.com/book/700924.html,已完结,1287401,都市,3,85,80
逆命上苍,佛沐魔衣,http://book.zongheng.com/book/700461.html,连载中,6754,争霸,0,5,2
在我们的世界,远处有妖气,http://book.zongheng.com/book/698882.html,连载中,13378,江湖,0,12,3
俱乐部记事,和尚爱尼姑,http://book.zongheng.com/book/700926.html,已完结,1096173,都市,2,125,123
花都最强兵王,青雷,http://book.zongheng.com/book/700932.html,已完结,1111804,都市,3,75,69
洗桑拿捡到100万：步步追钱,木森,http://book.zongheng.com/book/700935.html,已完结,429058,推理,0,30,26
山南伯爵,许再远,http://book.zongheng.com/book/699248.html,连载中,10821,架空,0,32,0
堕落,司徒浪子,http://book.zongheng.com/book/700941.html,已完结,1510340,都市,2,60,56
特种作战,塞上寒风,http://book.zongheng.com/book/700944.html,已完结,696641,历史,2,117,112
时代君王,画尘灯,http://book.zongheng.com/book/678325.html,连载中,120072,争霸,3,148,18
重回过去,梦断红尘中,http://book.zongheng.com/book/699973.html,连载中,37528,重生,1,54,18
苍昊图,沄风,http://book.zongheng.com/book/693458.html,连载中,20189,玄幻,6,104,5
混沌帝世,狐爱,http://book.zongheng.com/book/700688.html,连载中,17537,玄幻,0,2,0
最强辅助,和尚不撞钟,http://book.zongheng.com/book/660158.html,连载中,25,校园,104,15178,727
忘川千年之封魔录,雪忆墨缘,http://book.zongheng.com/book/621904.html,连载中,78962,灵异,1,123,0
大道神文,诛二三,http://book.zongheng.com/book/700965.html,连载中,32792,玄幻,0,3,3
风烛游都,风烛残心,http://book.zongheng.com/book/687929.html,连载中,11348,都市,1,7,2
邪域侠传,断凤,http://book.zongheng.com/book/693918.html,连载中,5698,修真,1,59,44
穿越之快乐生命,放向,http://book.zongheng.com/book/694224.html,连载中,167222,重生,1,145,21
重生之划时代,梦若蓝光丶,http://book.zongheng.com/book/630001.html,连载中,1060119,文集,18,2724,38
业余巨星,姜杉,http://book.zongheng.com/book/698187.html,连载中,20471,校园,0,47,8
尸魂者,鱼人盘古,http://book.zongheng.com/book/698410.html,连载中,27551,都市,2,21,4
终极狙击手,小小的皮卡丘,http://book.zongheng.com/book/695320.html,连载中,16346,争霸,2,135,37
死人咒,葱花,http://book.zongheng.com/book/682025.html,已完结,1402185,推理,6,439,118
六界妖尊,北灵公子,http://book.zongheng.com/book/642547.html,连载中,24920,异世,2,33,22
逆耳听风,旧尘,http://book.zongheng.com/book/697735.html,连载中,8813,都市,0,18,4
不灭邪龙,脑咸,http://book.zongheng.com/book/687126.html,连载中,119362,争霸,2,141,10
虚拟生成,范云阳,http://book.zongheng.com/book/697932.html,连载中,6101,同人,2,25,6
杀神证道,线上有鱼,http://book.zongheng.com/book/640102.html,连载中,446523,异世,7,1293,60
贞观闲王,盛世天下,http://book.zongheng.com/book/609483.html,已完结,1189624,历史,1613,112256,4116
终极吞噬基因系统,天罡星命,http://book.zongheng.com/book/700767.html,连载中,4044,玄幻,0,14,10
异记之归原,AUA,http://book.zongheng.com/book/699267.html,连载中,2928,异术,0,4,4
海盗的宝藏,九尾猫神,http://book.zongheng.com/book/700830.html,连载中,9895,异世,0,13,9
神龙剑诀,夜雨星空,http://book.zongheng.com/book/697305.html,连载中,4052,修真,0,2,2
离祸,暴走的小笼包,http://book.zongheng.com/book/699123.html,连载中,20056,争霸,0,32,7
风雨之晴,会飞的田螺,http://book.zongheng.com/book/700118.html,连载中,8971,都市,1,20,1
木生灵修传,迷人阳光,http://book.zongheng.com/book/694693.html,连载中,33999,异世,2,58,2
五天见闻录,北灵公子,http://book.zongheng.com/book/574961.html,连载中,24455,文集,0,74,3
纵横将军,毅博,http://book.zongheng.com/book/700990.html,连载中,3761,争霸,0,1,1
重生之游戏教父,王程波01,http://book.zongheng.com/book/656507.html,已完结,1490616,都市,205,8662,824
玄仙圣王,大小三狼,http://book.zongheng.com/book/508028.html,连载中,2838259,异世,2003,105037,154
重生之掘金时代,楼枯,http://book.zongheng.com/book/638434.html,连载中,849910,重生,139,13569,787
红颜不祸水之冷茗月下独酌,竹雨殇笏,http://book.zongheng.com/book/700861.html,连载中,2108,异世,0,6,6
战铠,龙杰,http://book.zongheng.com/book/634830.html,连载中,35985,进化,2,1362,207
新秦陵风云英雄传,那时年幼,http://book.zongheng.com/book/617675.html,连载中,68906,争霸,2,230,6
杀手狂后：腹黑皇帝欺上瘾,夕阳,http://book.zongheng.com/book/665149.html,连载中,934490,文集,9,584,35
烽火一炬为红颜,辰星月,http://book.zongheng.com/book/674692.html,连载中,233031,争霸,2,166,13
都市之我是高手,冰糕,http://book.zongheng.com/book/664579.html,连载中,91039,都市,2,322,15
医揽群芳,楚松源,http://book.zongheng.com/book/638160.html,已完结,4260185,都市,74,11248,918
引路人文字,左右拾遗,http://book.zongheng.com/book/700701.html,连载中,6952,异术,1,10,6
车队时代,辜苏,http://book.zongheng.com/book/603634.html,连载中,655059,进化,172,10519,228
撕天圣主,骑着猪去打猎,http://book.zongheng.com/book/563176.html,连载中,1884008,异世,166,17356,59
行客斋词话,云生不结海,http://book.zongheng.com/book/697520.html,连载中,242667,文集,0,16,6
狼球,夜淡,http://book.zongheng.com/book/698357.html,连载中,10406,竞技,0,33,14
听海,龙夙凤,http://book.zongheng.com/book/697608.html,已完结,89632,文集,0,21,16
战焱,S少爷,http://book.zongheng.com/book/691954.html,连载中,64042,异世,1,73,18
超级手机商城,若封,http://book.zongheng.com/book/648982.html,连载中,959095,都市,70,4524,119
修真黑店,粥烧糊了,http://book.zongheng.com/book/673748.html,连载中,217999,玄幻,29,1946,95
公子别逃：本王有喜了,水如一青,http://book.zongheng.com/book/690326.html,连载中,228312,文集,0,86,5
